	subject	-0.2275	-0.2025	-0.1775	-0.1525	-0.1275	-0.1025	-0.0775	-0.0525	-0.0275	-0.0025	0.0225	0.0475	0.0725	0.0975	0.1225	0.1475	0.1725	0.1975	0.2225	0.2475	0.2725	0.2975	0.3225	0.3475	0.3725	0.3975	0.4225	0.4475	0.4725	0.4975	0.5225	0.5475	0.5725	0.5975	0.6225	0.6475	0.6725	0.6975	0.7225	0.7475	0.7725	0.7975	0.8225	0.8475	0.8725	0.8975	0.9225	0.9475	0.9725	0.9975	1.0225	1.0475	1.0725	1.0975	1.1225	1.1475	1.1725
0	2	-0.00815175260621855	-0.0008909103112610614	0.004471365472613724	0.017079112299996927	0.026830325275137516	0.034124572995127715	0.03712081547953506	0.05086451126591543	0.06323658293800478	0.06218655394062074	0.05709772423834752	0.04057066995200586	0.02429164176295508	0.013276760073560455	0.0025938537469242335	-0.002699882489878091	-0.01566833953414578	-0.019889123799289286	-0.030238211104154502	-0.02980533435268687	-0.023769777278317337	-0.026490654561697823	-0.027860237320852438	-0.033385279190372555	-0.035554220501678446	-0.025798978205847103	-0.02263175312153069	-0.01845934328406919	-0.01151342540696833	-0.017867201863539985	-0.023772901785102184	-0.03726769136441648	-0.05210197438128472	-0.06268870090923051	-0.06577357640804789	-0.059660053861926604	-0.05976248577487221	-0.05873445412769254	-0.06443605926751682	-0.06407496658891297	-0.07030093770456607	-0.059762051612855	-0.05698720022165292	-0.06374569478462563	-0.05991045334048248	-0.0647640681911673	-0.06312912997888516	-0.06026473326762303	-0.0610798798137488	-0.05449425359347378	-0.05380329210966221	-0.05247434593213613	-0.05458685023515536	-0.0614715388080071	-0.06907006874568562	-0.06693815130706408	-0.06776384867516698
1	3	-0.020411940430346064	-0.02679643021933388	-0.04945539474894732	-0.06287221628316621	-0.05311935362192591	-0.04604444604861749	-0.03104580185950804	-0.01190034804980266	-0.012265450685528865	-0.00887515539845393	-0.008784597215370478	-0.005657700456794959	0.010905798280750233	0.020602110740452585	0.03694284138422082	0.03695854506554977	0.03977864082735876	0.041645600632162605	0.03788773628579166	0.04134404326366495	0.04779054669430908	0.04076402673433875	0.0372347288979399	0.025623961770026564	0.012571663237766813	0.01141787851730177	0.006072854462451078	0.0039041006600557967	-0.0224107514862901	-0.028953507479846586	-0.05394232660665196	-0.06052453585796143	-0.07249157767293095	-0.09469870123989708	-0.10395845430576914	-0.09229718097925263	-0.08897880445715939	-0.08651740913949053	-0.09255134644763237	-0.09457377833455839	-0.10428816790011437	-0.13732914941397903	-0.1657535288157498	-0.19353588083432832	-0.2204046599398541	-0.24362955548052695	-0.2598579961435768	-0.26735567077467404	-0.2760015169574503	-0.26367705807365815	-0.2536154429646403	-0.23976526189548597	-0.23328368136287203	-0.21594116851309159	-0.2081993835860287	-0.19252758382650337	-0.18946401100925636
2	5	0.00850564797302008	0.002444669152531653	-0.008064016274707734	-0.0068253045269109636	-0.006281355852393689	-0.008204249500594946	-0.008960395496629867	-0.0120601277756143	-0.01212790149879402	-0.009324904778492267	-0.013912064512668623	-0.009898230005972774	-0.013825963157599628	-0.019233654751321664	-0.024137897828167394	-0.02929835624578381	-0.03394255445325931	-0.032056427938499846	-0.026842872948942765	-0.020330180645657253	-0.016196397289637402	-0.008888326457276411	-0.01091565803881001	-0.011329450142604015	-0.015086340783255891	-0.023053521601397394	-0.03777133449361292	-0.05817891055555479	-0.08963497472034265	-0.13023710944464234	-0.16897100483742405	-0.2138406059272964	-0.2506823732767296	-0.28023365031609343	-0.30558033592823713	-0.3184716323108688	-0.3273074642144448	-0.3307628015716088	-0.3346487313674051	-0.3334421211443162	-0.32450359700605846	-0.31729556331035863	-0.3155115502521737	-0.3089308637830722	-0.301471181578285	-0.2947944332760535	-0.29312407803970175	-0.2898719275676591	-0.2881865123403908	-0.2874114255713201	-0.28534242795071774	-0.2782013184246843	-0.2662754692009078	-0.26136203858001966	-0.25341953583598004	-0.24576458593849948	-0.23435497120729432
3	7	0.02792505405627943	0.032344790020005204	0.03976319820970168	0.04259138652053102	0.04219970532963248	0.030932184724528265	0.02288640830530393	0.016272622981917714	0.016778241816307476	0.020383057041716293	0.01680350695250352	0.017489217428744194	0.007101672573459802	0.006663468158983662	-0.001215105366481339	-0.007706098999355209	-0.015130632345492317	-0.020984181721943027	-0.028950292872976475	-0.021181946648044427	-0.018384131476645617	-0.024187670956191388	-0.02688242545021211	-0.04102736245490327	-0.06066073895684909	-0.08271730007902481	-0.10494209388370535	-0.14099112886893142	-0.17763972218274035	-0.21181731653740085	-0.24752186147644967	-0.2781254753405923	-0.3023052476098902	-0.3233098448461646	-0.3391061063016786	-0.35136587347953835	-0.3566694551054945	-0.36497712147941064	-0.3694354707036912	-0.38251110976378383	-0.3938892403359919	-0.3939782639107274	-0.3917359923846394	-0.38629241709473655	-0.37068947508569666	-0.35328562538330505	-0.34206352481378	-0.33198916445139154	-0.31768850301819107	-0.3064437575533913	-0.2965044457882354	-0.28219751482114175	-0.2623935431710504	-0.23375010593947668	-0.2020776162423595	-0.17500086274704818	-0.13568367443102333
4	9	-0.0011879308719325299	-0.0046795000960275866	-0.008880912880696873	-0.0107281609496435	-0.002062594465742023	0.010865082015470538	0.015646521184079058	0.0337660917705409	0.046211334708697795	0.04976775245087951	0.05113073324462121	0.03990022265283221	0.025557542864171362	0.0185048401275022	0.013207746093864358	0.0037117493242623907	0.0020888873574729607	0.0035469028345067764	0.0128610221294994	0.015671620086559174	0.01795853540850097	0.02070481763122074	0.019753430463957163	0.026574875096415856	0.026662039512255226	0.0253234770410067	0.031666487722721154	0.03190549001445853	0.024555574332655886	0.022058114243897885	0.01558822106682859	0.011827057287217325	0.009743620132486289	0.0015825874988073722	-0.0075418334263080995	-0.01659447201008314	-0.01594123529266544	-0.019006265883334206	-0.02288783652688756	-0.030180104470653443	-0.02926567920466196	-0.04111294313026284	-0.055031440587397625	-0.060264773902378214	-0.07734886184045185	-0.08710474632437225	-0.09278027184822982	-0.09208111047927099	-0.08956034387785557	-0.08947637603629152	-0.09588722034260316	-0.09615943499179813	-0.09297652340467065	-0.08854741934533361	-0.08690589229063987	-0.08873012068715379	-0.09473741109508908
5	10	-0.07806843217337749	-0.09061929189869775	-0.09062167608786618	-0.08324593196767524	-0.06636237926449247	-0.054669845910724484	-0.027575341333798534	-0.017334419857716638	-0.01601871966303677	-0.01594217619946321	-0.01279553905668237	-0.0151457905487011	-0.007549093122094732	-0.01152113127603629	-0.008726945698386132	-0.006333705034589302	-0.00869717246821085	-0.014880954499363679	-0.019096694211561946	-0.03286257864504531	-0.040726102986746636	-0.05351082620027892	-0.057257003160405426	-0.06055827776592795	-0.07382634177054088	-0.06349983723405132	-0.06719891171618629	-0.07104114634267772	-0.07415148598875737	-0.0762717942886047	-0.08273723939295903	-0.08668405914278002	-0.10342410167081349	-0.12425392714693359	-0.14847718529194132	-0.17900371928771586	-0.1941812985575575	-0.21216119082940205	-0.2247330007207189	-0.22596281514077468	-0.22336633158826621	-0.222334197426641	-0.224103468981887	-0.23305621671196072	-0.23801146465238263	-0.23706333310865677	-0.23668524653219594	-0.23428381757550312	-0.22677883458970433	-0.2127220914149727	-0.2006444282802162	-0.1708106983457231	-0.1460793775544679	-0.1239333202897648	-0.10426302388159964	-0.08943512048851814	-0.08668458740898582
6	11	-0.0166010465202379	-0.023468120831112983	-0.026393616553666066	-0.021979263498194453	-0.025500418194057205	-0.030109782873320032	-0.04095077678413302	-0.04529975463237714	-0.04340001439097348	-0.05092967360398322	-0.04782053809594091	-0.04811666562721579	-0.052560784335886075	-0.053765843109315495	-0.047016841636231745	-0.03776732267012781	-0.02796659557679419	-0.02408901313333815	-0.017618337715082814	-0.015327431836076173	-0.015778782060348204	-0.019655209270502228	-0.0232181097561454	-0.023467943545623534	-0.03300125337071891	-0.05044770809676059	-0.06851030743109918	-0.08333758603582399	-0.11336829700957773	-0.1384922228933074	-0.17161684324044302	-0.2003020145064577	-0.219901141911137	-0.24601811920920497	-0.26961573684567147	-0.28307016639035343	-0.2899135660061532	-0.2886061660385971	-0.28638576984060465	-0.2801120169752434	-0.2814908888271933	-0.2816808854296302	-0.28424392094287243	-0.27916788429393163	-0.2793887623597788	-0.2785017119755443	-0.28290247065390367	-0.290402656017897	-0.30686388397206654	-0.3111514425359033	-0.3103538625627352	-0.3145660447198766	-0.3169680954410667	-0.31553061787539577	-0.3079968472745622	-0.2985114875077381	-0.2897089165518202
7	12	0.015708282578510927	0.02104583831926246	0.018866713537044506	0.013188003237401427	0.009944152267019566	0.0021918027430521732	-0.006152683359409574	-0.003804550528708616	-0.0024425569401602125	0.0015922961653477461	0.0015200263299126038	0.0029923969024365214	0.0010717596075338596	0.009215091610139042	0.015244272896863292	0.01640606477099536	0.020314840690932985	0.023584859593898454	0.02375856942532652	0.02503754802053942	0.02176921703608719	0.015610408346949566	-0.0009835629937405752	-0.023108102980624712	-0.03710396907957152	-0.062171477861099285	-0.07586236925782108	-0.07870039531490065	-0.09207413038281195	-0.09055378432875262	-0.07128762608652864	-0.04692644311746319	-0.020945420331987874	-0.012555196622525753	0.001086231282323122	-0.020735009116432605	-0.030722094537061078	-0.048846195919960075	-0.04836043384128142	-0.06242219812970783	-0.06828771995216175	-0.07295356210418664	-0.07528772032402341	-0.08239425985417091	-0.09248333581361258	-0.10814071429371543	-0.11442431062974932	-0.13131058240054047	-0.14265337084842936	-0.1481021883528384	-0.1523271084264272	-0.1654561235845789	-0.16624892147965556	-0.17172875857549047	-0.16634278384688653	-0.15793850626328798	-0.1326191653851674
8	13	0.036954791962579316	0.0363034907085696	0.035453727908297414	0.03760667970455004	0.0344260049527648	0.034452425462547426	0.028991962302601138	0.029420349127367778	0.029078634016218474	0.021228993308530956	0.016610136402177924	0.012926683751999736	0.0044380834711675405	-0.00186153537639787	-0.01057583021565738	-0.021148216630584173	-0.03668626117033097	-0.0442973872750661	-0.049051932083183904	-0.05451276758367288	-0.06242734478697315	-0.06647152825984327	-0.06668708444329635	-0.06307857393825374	-0.06223886353911782	-0.06302957526825777	-0.0675064764812032	-0.07344375246286106	-0.0856785255391206	-0.09974382918702394	-0.10766242038865573	-0.12214255092574934	-0.134948853567915	-0.14479946903286653	-0.1529069991112619	-0.16206981740271323	-0.1765626407739816	-0.18652825155273647	-0.19908107468292222	-0.2110784968919022	-0.22103152589414202	-0.2242896028744814	-0.23245315720494109	-0.23053511409534308	-0.22754600928565322	-0.22980903202936112	-0.22467866395245117	-0.22471046715266446	-0.21859518456530788	-0.20429045413830949	-0.18624085396249515	-0.16402477001271284	-0.14997466555527575	-0.13274271194947077	-0.12035099845922347	-0.10320252548209903	-0.08488050345536616
