	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0
2	0.999999763208851	0.752719980805912	0.5031345880938575	0.309092957361202	0.1850204217400925	0.112858709202345	0.0693812711843307	0.04423883783664375	0.0282293452672077	0.01529941415544185	0.0048376260216182
3	1.0	0.7611945116960825	0.526026108726497	0.343888529807277	0.210567296196095	0.130629093746164	0.08697890216227935	0.058357791076338	0.03608843970944845	0.0198307091965498	0.00849824110381315
5	1.0	0.781724382851924	0.559490669543383	0.37209115701235196	0.2352698329749635	0.139487474150727	0.07814613357814934	0.0440597467859801	0.02671931370327615	0.01676673238514775	0.01021606930560295
7	1.0	0.7268644184264654	0.48472266547719	0.29345984372219047	0.16850294779396052	0.09183895073074219	0.0464884131982701	0.0206626952136702	0.00800404206586625	0.00381164123936185	0.00018068285532050002
9	1.0	0.75282672010843	0.49632571681958904	0.2931183868481415	0.1577616338860075	0.08125962201678	0.0425018660212491	0.02257238777475075	0.0112761506847865	0.00422389725714345	-0.00104885915119765
10	1.0	0.7412014105692626	0.496784276401116	0.30993056823529197	0.184042830592132	0.10685405837475559	0.06380251326252764	0.03618502144708085	0.02195993092020375	0.010539562220034899	0.0045582477033192
11	0.9999998567714695	0.7303597145181144	0.457086489409294	0.249398589731682	0.12396595498382401	0.055120735002696944	0.027513017850468002	0.017745055487173	0.0101904121654508	0.0056792390586425	0.0018824003620731
12	0.9999999626412039	0.7141102879190665	0.4421350816868245	0.24386585370491698	0.121422161131995	0.06152398530564625	0.03469020517526565	0.02078660662914485	0.0097587174720692	0.0020781482215475	-0.0016438453151113
13	1.0	0.7196770359176095	0.4780448274490865	0.290720075627273	0.165690390932935	0.09369070703412374	0.05410757942457835	0.0319825300788801	0.01859648431890395	0.0100594823654333	0.0043418571649375005
14	1.0	0.7181948494841159	0.458641505412012	0.26820935191559847	0.1475479442408095	0.07825023646689416	0.0425491067938973	0.0245474637352166	0.0160893291557613	0.0097545798699672	0.0023617064660546505
15	1.0	0.736908398209136	0.4931218933775165	0.294122513959441	0.1669575641764765	0.09669058976654471	0.06089789552987655	0.04287872751191606	0.029087709708212603	0.0187642979097814	0.011077362517380951
16	1.0	0.7531400135182436	0.5087194459923	0.32346553058503646	0.202011855136969	0.1307045224322615	0.0885846331496507	0.0610083104388187	0.040851462924899246	0.02782312965121985	0.0192401360333324
17	1.0	0.746235078926186	0.5181463937585065	0.3314880843745355	0.210311131992114	0.1344895376562925	0.088353455718116	0.05605668112617	0.034033212291195755	0.0197108362132914	0.009141600566508649
18	0.999999838599763	0.7140638895039779	0.475688318732513	0.29575749317608	0.16854026598594202	0.0977122079664996	0.056788243090086704	0.03346218743489385	0.0184107803061581	0.00774518376400005	0.00013713469203559996
19	0.9999999692549565	0.747675946754414	0.49541107246373706	0.313420191198984	0.19236925430603952	0.11982097883050351	0.0767263703155732	0.0493396891193347	0.031140553636842802	0.0198263165617523	0.0134497182536783
20	1.0	0.7923438870677411	0.5817055082698395	0.39981483412891505	0.2636954327264	0.16909613088602798	0.1053285910593765	0.057342478759433504	0.02679994022368455	0.01152050980000085	0.0036355223426867
21	0.9999998229064064	0.763281707080329	0.49137822246485297	0.279633842935766	0.142733123012554	0.0746753760556979	0.042673386418134104	0.03162582137492125	0.02261780832201795	0.013124888426698348	0.0064458349851615
22	1.0	0.7338814125210855	0.483255777263933	0.29766787105032	0.18628964344752	0.12322093698106049	0.08351846020343526	0.05678286073482855	0.034018015749407146	0.01886243658532295	0.00987262496811005
23	1.0	0.718139496646637	0.44946045773129395	0.247096206438908	0.12478447578118751	0.0643733601001867	0.0401465155702496	0.028921652058852297	0.018527674499602798	0.0081411044697382	0.0013647561836292498
24	1.0	0.765718465058042	0.5429278986753125	0.3587945981954095	0.22169551509081248	0.1344786525269865	0.08158379170376451	0.05039101804038095	0.029661003353398302	0.0146547529251378	0.004857054476348099
25	1.0	0.7199166188453565	0.469843467268684	0.286897507165563	0.16916814805421548	0.1017367257220447	0.0648931328443409	0.0464144745876494	0.03589434386010395	0.02723793995539945	0.01900174901489345
26	1.0	0.7650580364677015	0.5360010769758019	0.3457388768951985	0.21224850071024998	0.1285019768328715	0.07715018393011674	0.03948096500470215	0.01615635935887225	0.0032540807209304	-0.00302719087991145
27	1.0	0.712933164349234	0.460400195593973	0.2721675468363065	0.1522132191276485	0.0873408443099544	0.0487742579975602	0.025717866164886048	0.011776795759766801	0.00184339939302765	-0.00366072933690825
28	1.0	0.771031809644399	0.548035821583325	0.36936499563749403	0.23772161579103898	0.153934774744317	0.104053954616406	0.07126633371763219	0.04551020864543395	0.0251922958290164	0.0108173585628803
29	1.0	0.7589771013276494	0.5334024036840335	0.3519311249916275	0.216195402882833	0.131414638099894	0.07992058150995901	0.0480634879737402	0.0305673842443214	0.01958441113149985	0.012096901995959801
30	1.0	0.7260802486485756	0.47776517398071505	0.27647307548059796	0.14020791608337102	0.0612555938372395	0.0246824029948738	0.005397245898738	0.0016108329973425	0.0007807846666396499	-0.0013897696958702
31	1.0	0.7382849483486036	0.462736957667839	0.262699064781508	0.1383532963833415	0.06918222841997365	0.03392784880647245	0.02038789821652515	0.01298341007489265	0.004372888278126378	-0.00376797815622135
32	1.0	0.7748960555799831	0.545655544918788	0.360529252009117	0.22742193568977248	0.1422514685162895	0.08579751123096355	0.04670625418447655	0.0230652745876729	0.00990973284785325	0.00406461240817465
33	1.0	0.7598660467752675	0.5191338310084701	0.3241084640619275	0.1890281683395535	0.1075075092609025	0.067060155413324	0.043320514813478844	0.0263746738001142	0.0139674272588084	0.005970651582596749
34	1.0	0.7618869073373205	0.5055945468868115	0.300017941746821	0.1605347824758105	0.08147398925629934	0.03738926030414255	0.013473911467387498	0.00017846277219515016	-0.0069289603597986	-0.010794319204637349
37	0.9999118044640705	0.7529757092758336	0.5352600707768905	0.365534561025069	0.243330207941886	0.1575519978864115	0.1009862518184941	0.05614157484855915	0.024615377904180998	-0.0014975153957586	-0.019026752158770602
