	zero	three	nine	two_seven	eight_one
0	0.20370370370370372	0.29543650793650794	0.19566798941798944	0.16458333333333333	0.1406084656084656
1	0.10101010101010101	0.3063131313131313	0.2017676767676768	0.16893939393939394	0.22196969696969696
2	0.1088980463980464	0.24725274725274723	0.2471001221001221	0.22069597069597066	0.17605311355311357
3	0.21385149435149434	0.1870973115973116	0.20712852137852136	0.14790730015730016	0.2440153725153725
4	0.13333333333333333	0.07777777777777777	0.2	0.28888888888888886	0.3
5	0.10638888888888888	0.1791388888888889	0.09516666666666668	0.2008888888888889	0.41841666666666666
6	0.18745313034005467	0.3288404872265892	0.283821455271702	0.13789890742481203	0.061986019736842105
7	0.08710407239819004	0.33484162895927605	0.19457013574660634	0.24773755656108598	0.13574660633484165
8	0.15994032990324258	0.2233695693887917	0.2612211135566968	0.16646994814104132	0.18899903901022755
9	0.10111355218855218	0.28662491582491584	0.23340277777777776	0.16396835016835018	0.21489040404040402
10	0.1384032634032634	0.1981999481999482	0.17882349132349132	0.2792346542346542	0.20533864283864287
11	0.1418722222222222	0.06944444444444443	0.11701111111111111	0.35774999999999996	0.3139222222222222
12	0.13322016148103108	0.19853045505219422	0.1919411506368028	0.3137579811492855	0.16255025168068646
13	0.12745896079229413	0.266317324650658	0.20667141500474837	0.18358431691765023	0.21596798263464925
14	0.07470848861283644	0.33163081435472735	0.22075244996549345	0.1414765355417529	0.2314317115251898
15	0.16530952380952382	0.3369047619047619	0.26776428571428573	0.11995	0.11007142857142856
16	0.0868409281751387	0.20905851701904332	0.20545929674613886	0.27337091767881244	0.2252703403808667
17	0.12448735475051265	0.2562514240145819	0.17562371838687627	0.13415641376167692	0.3094810890863522
18	0.26231325863678806	0.20545440398381576	0.22891378773731716	0.16719187675070027	0.13612667289137878
19	0.07716478696741855	0.1602203425229741	0.12810150375939852	0.3711236424394319	0.26338972431077695
20	0.037653846153846156	0.233246336996337	0.11393864468864469	0.25785439560439566	0.35730677655677656
21	0.08396049990877578	0.10128696335592886	0.2857892825565239	0.2329989614472373	0.2959642927315341
22	0.12003711906812682	0.23046532135679423	0.20408309749395018	0.19794358311800173	0.24747087896312703
23	0.14791549030679466	0.3008093355919443	0.22875023527197438	0.19149727084509693	0.13102766798418972
24	0.24659598573729005	0.18037669657234878	0.17774838969404186	0.15311220381872556	0.24216672417759375
25	0.13109021642845173	0.26565979554214847	0.2290119586296057	0.21166181857358332	0.16257621082621085
26	0.10023272017837237	0.2633006486267356	0.21248163068815243	0.24465761291848245	0.17932738758825714
27	0.18564837544013746	0.24844317590198595	0.30624568337840646	0.15916231619892948	0.10050044908054062
28	0.21830065359477124	0.2531045751633987	0.07941176470588235	0.14035947712418298	0.30882352941176466
29	0.13863636363636364	0.0984848484848485	0.19015151515151515	0.27045454545454545	0.30227272727272725
30	0.16584421448166045	0.22502853341110682	0.24829363882631372	0.1686967259548616	0.19213688732605747
31	0.10969009759627608	0.21461254865145027	0.18219122220266384	0.23195378356705587	0.26155234798255395
32	0.0722943722943723	0.24538239538239537	0.23823953823953822	0.18870851370851371	0.25537518037518037
33	0.1762465929132596	0.32082331248997914	0.23391855058521724	0.09834656084656083	0.17066498316498316
34	0.18075447274517042	0.3043848529592716	0.2720830318690784	0.09127487695336534	0.15150276547311434
35	0.08341687552213868	0.21449039264828737	0.23847396268448898	0.24176970203285988	0.221849067112225
