	zero	three	nine	two_seven	eight_one
0	0.20370370370370372	0.29543650793650794	0.19566798941798944	0.16458333333333333	0.1406084656084656
1	0.10101010101010101	0.3063131313131313	0.2017676767676768	0.16893939393939394	0.22196969696969696
2	0.1088980463980464	0.24725274725274723	0.2471001221001221	0.22069597069597066	0.17605311355311357
3	0.2136243386243386	0.18584656084656082	0.2091600529100529	0.14798280423280422	0.2433862433862434
4	0.13333333333333333	0.07777777777777777	0.2	0.28888888888888886	0.3
5	0.10606060606060605	0.17878787878787877	0.09545454545454546	0.2015151515151515	0.41818181818181815
6	0.18772309561783246	0.32896635528214474	0.2838535733272575	0.13768796992481203	0.061769005847953216
7	0.08710407239819004	0.33484162895927605	0.19457013574660634	0.24773755656108598	0.13574660633484165
8	0.16007922680537642	0.22311969024391812	0.26121748151947194	0.16661102186153662	0.1889725795696969
9	0.10113960113960115	0.2867618492618493	0.23337542087542085	0.16410903910903912	0.2146140896140896
10	0.1384032634032634	0.1981999481999482	0.17882349132349132	0.2792346542346542	0.20533864283864287
11	0.14166666666666664	0.06944444444444443	0.11666666666666665	0.3583333333333332	0.3138888888888889
12	0.13322016148103108	0.19853045505219422	0.1919411506368028	0.3137579811492855	0.16255025168068646
13	0.12745896079229413	0.266317324650658	0.20667141500474837	0.18358431691765023	0.21596798263464925
14	0.07446104136871656	0.33240726027155393	0.218775711990395	0.14157529530165794	0.23278069106767663
15	0.16488095238095238	0.3369047619047619	0.2678571428571429	0.11964285714285713	0.11071428571428572
16	0.08664581033002085	0.20940784361836995	0.20571300044984256	0.27320778636568105	0.22502555923608555
17	0.12448735475051265	0.2562514240145819	0.17562371838687627	0.13415641376167692	0.3094810890863522
18	0.26231325863678806	0.20545440398381576	0.22891378773731716	0.16719187675070027	0.13612667289137878
19	0.07716478696741855	0.1602203425229741	0.12810150375939852	0.3711236424394319	0.26338972431077695
20	0.03782051282051282	0.2334249084249084	0.11373626373626373	0.2575091575091575	0.35750915750915757
21	0.08396049990877578	0.10128696335592886	0.2857892825565239	0.2329989614472373	0.2959642927315341
22	0.12003711906812682	0.23046532135679423	0.20408309749395018	0.19794358311800173	0.24747087896312703
23	0.14791549030679466	0.3008093355919443	0.22875023527197438	0.19149727084509693	0.13102766798418972
24	0.2467586841499885	0.18073383942949162	0.17758569128134347	0.15305268000920172	0.24186910512997464
25	0.13101542177629136	0.26445072640724815	0.22882270708357666	0.21297844667409885	0.162732698058785
26	0.10023272017837237	0.2633006486267356	0.21248163068815243	0.24465761291848245	0.17932738758825714
27	0.18580054935318094	0.24821991848307637	0.3061828814460393	0.159001860712387	0.10079479000531633
28	0.21830065359477124	0.2531045751633987	0.07941176470588235	0.14035947712418298	0.30882352941176466
29	0.13863636363636364	0.0984848484848485	0.19015151515151515	0.27045454545454545	0.30227272727272725
30	0.16584421448166045	0.22502853341110682	0.24829363882631372	0.1686967259548616	0.19213688732605747
31	0.10969009759627608	0.21461254865145027	0.18219122220266384	0.23195378356705587	0.26155234798255395
32	0.0722943722943723	0.24538239538239537	0.23823953823953822	0.18870851370851371	0.25537518037518037
33	0.1762465929132596	0.32082331248997914	0.23391855058521724	0.09834656084656083	0.17066498316498316
34	0.1798253442201205	0.3049780012875768	0.2722206409326665	0.09191294860088754	0.1510630649587487
35	0.08341687552213868	0.21449039264828737	0.23847396268448898	0.24176970203285988	0.221849067112225
