	zero	three	nine	two_seven	eight_one
0	0.11126603835978836	0.18122053571428573	0.20841521164021168	0.2404193121693122	0.2586789021164021
1	0.10616237373737374	0.19343030303030304	0.20056161616161616	0.23114292929292926	0.2687027777777778
2	0.07492605311355312	0.15433760683760686	0.20301312576312577	0.29676182844932847	0.2709613858363858
3	0.07839847436722436	0.16865289396539399	0.27137172440297436	0.274082166988417	0.20749474027599027
4	0.021733333333333334	0.3052888888888889	0.18132222222222222	0.23984444444444444	0.2518111111111111
5	0.10883333333333334	0.1698611111111111	0.23958888888888888	0.3141555555555556	0.1675611111111111
6	0.09396676349965824	0.10762739234449761	0.19893156185919342	0.26018903793574844	0.3392852443609023
7	0.042073529411764704	0.1554626696832579	0.2960859728506787	0.2978201357466063	0.2085576923076923
8	0.0949688809877658	0.1679441115939575	0.1329807820857711	0.3307655033203529	0.2733407220121527
9	0.06784722222222223	0.1805942760942761	0.2465166245791246	0.28852756734006735	0.21651430976430977
10	0.10616613247863248	0.21467252654752658	0.23427559246309249	0.16875524475524473	0.27613050375550374
11	0.15188611111111108	0.25504166666666667	0.20204444444444447	0.21667777777777777	0.17435
12	0.07684951352994832	0.1814877115637985	0.2601403246511942	0.26149985135637305	0.2200225988986859
13	0.11253119318952653	0.1903129120879121	0.1860304538054538	0.2626901980735314	0.24843524284357618
14	0.0383343685300207	0.14806442374051068	0.17447087646652862	0.3451934437543133	0.2939368875086266
15	0.0582125	0.2733190476190476	0.13981964285714285	0.17655059523809524	0.3520982142857143
16	0.13616950067476383	0.16676356275303647	0.17365382366171841	0.28314505173189386	0.24026806117858746
17	0.09817613636363637	0.13009650072150072	0.25662615345181133	0.2957120500113921	0.2193891594516594
18	0.09998369903516963	0.21708640678493618	0.23707508558979148	0.23086093604108313	0.2149938725490196
19	0.12019122807017542	0.26720071950710106	0.2163145530492899	0.21095052318295737	0.1853429761904762
20	0.13130521978021978	0.2434435897435898	0.25811382783882786	0.21392902930402932	0.1532083333333333
21	0.09734951905533802	0.2702911873008856	0.23698002847248534	0.18960283470520536	0.20577643046608562
22	0.10280532586850416	0.21278881044665932	0.2377875861326443	0.24920130070546734	0.1974169768467249
23	0.08557807265198569	0.17700598061358933	0.24325951439864482	0.2524457509881423	0.24171068134763785
24	0.11329390959282261	0.23071382562686912	0.13421218656544742	0.27747483896940417	0.24430523924545663
25	0.10263277789748378	0.13646579999521175	0.25846079628432567	0.24437725346548878	0.25806337235749005
26	0.10177100832742136	0.2321995828265937	0.2240920047464613	0.2431926404091078	0.19874476369041585
27	0.09030378639285963	0.23765489211610494	0.17341567293838459	0.28145718630678584	0.21716846224586497
28	0.09673398692810459	0.15918039215686275	0.2820885620915033	0.27272745098039214	0.18926960784313726
29	0.11290151515151514	0.18772727272727274	0.2290833333333333	0.21490151515151512	0.25538636363636363
30	0.09355494758546175	0.18946021525338486	0.22269959814758736	0.24849276658658	0.24579247242698601
31	0.08027545522110739	0.24164237937374092	0.2379235042735043	0.21632743648418706	0.2238312246474604
32	0.10718769841269842	0.20844642857142856	0.24735497835497833	0.16154170274170274	0.2754691919191919
33	0.07923914341831009	0.19150356140772806	0.22467712441879106	0.23990755170755165	0.264672619047619
34	0.050413455918543126	0.16409505352528608	0.14904384305401744	0.2867741940445429	0.3496734534576104
35	0.09664477722082986	0.21927339598997495	0.22675735728209412	0.24054051378446117	0.21678395572263995
